Appt DateTime,SO Number,Shipment ID
2024-08-19 00:00:00,7465395,9010155313
2024-08-19 00:00:00,7463849,9010155314
2024-08-19 00:00:00,7463524,9010155317
2024-08-19 00:00:00,7463347,9010155318
2024-08-19 00:00:00,7463392,9010155319
2024-08-19 00:00:00,7463393,9010155320
2024-08-19 00:00:00,7463394,9010155321
2024-08-19 00:00:00,7463395,9010155322
2024-08-19 00:00:00,7463396,9010155323
2024-08-19 00:00:00,7463397,9010155324
2024-08-19 00:00:00,7463398,9010155325
2024-08-19 00:00:00,7463399,9010155326
2024-08-19 00:00:00,7463400,9010155327
2024-08-19 00:00:00,7463401,9010155328
2024-08-19 00:00:00,7463402,9010155329
2024-08-19 00:00:00,7463403,9010155330
2024-08-19 00:00:00,7465316,9010155331
2024-08-19 00:00:00,7465984,9010155332
2024-08-19 00:00:00,7466165,9010155333
2024-08-19 00:00:00,7464693,9010155334
2024-08-19 00:00:00,7464694,9010155335
2024-08-17 14:30:00,7460187,9010155231
2024-08-17 14:30:00,7446578,9010155232
2024-08-17 14:30:00,7446610,9010155233
2024-08-17 14:30:00,7463351,9010155234
2024-08-17 12:30:00,7458266,9010155099
2024-08-17 12:30:00,7461204,9010155239
2024-08-17 12:30:00,7464194,9010155241
2024-08-17 12:30:00,7446036,9010155242
2024-08-17 12:30:00,7446806,9010155298
2024-08-17 10:30:00,7415991,9010155187
2024-08-17 10:30:00,7465499,9010155240
2024-08-17 08:30:00,7463657,9010155186
2024-08-17 00:00:00,7446627,9010155301
2024-08-17 00:00:00,7446033,9010155302
2024-08-16 19:30:00,7463643,9010155148
2024-08-16 19:30:00,7409065,9010155158
2024-08-16 19:30:00,7463924,9010155159
2024-08-16 14:30:00,7460167,9010155052
2024-08-16 14:30:00,7463287,9010155104
2024-08-16 14:30:00,7463349,9010155141
2024-08-16 14:30:00,7431504,9010155144
2024-08-16 12:30:00,7456108,9010154104
2024-08-16 12:30:00,7465122,9010155119
2024-08-16 12:30:00,7465128,9010155129
2024-08-16 12:30:00,7465105,9010155133
2024-08-16 12:30:00,7446037,9010155185
2024-08-16 10:30:00,7437117,9010153366
2024-08-16 10:30:00,7434965,9010153626
2024-08-16 10:30:00,7456704,9010154567
2024-08-16 10:30:00,7458371,9010155049
2024-08-16 10:30:00,7465121,9010155118
2024-08-16 06:30:00,7459988,9010155184
2024-08-16 00:00:00,7462982,9010155023
2024-08-16 00:00:00,7463946,9010155024
2024-08-16 00:00:00,7469152,9010155188
2024-08-16 00:00:00,7463991,9010155189
2024-08-16 00:00:00,7464115,9010155190
2024-08-16 00:00:00,7442772,9010155191
2024-08-16 00:00:00,7461548,9010155192
2024-08-16 00:00:00,7463271,9010155194
2024-08-16 00:00:00,7463555,9010155195
2024-08-16 00:00:00,7463822,9010155196
2024-08-16 00:00:00,7460557,9010155197
2024-08-16 00:00:00,7463556,9010155198
2024-08-16 00:00:00,7463571,9010155199
2024-08-16 00:00:00,7463823,9010155200
2024-08-16 00:00:00,7463926,9010155201
2024-08-16 00:00:00,7463610,9010155203
2024-08-16 00:00:00,7463925,9010155204
2024-08-16 00:00:00,7460689,9010155205
2024-08-16 00:00:00,7460695,9010155206
2024-08-16 00:00:00,7465207,9010155207
2024-08-16 00:00:00,7463824,9010155208
2024-08-16 00:00:00,7463927,9010155209
2024-08-16 00:00:00,7461236,9010155210
2024-08-16 00:00:00,7463950,9010155211
2024-08-16 00:00:00,7456908,9010155212
2024-08-16 00:00:00,7464116,9010155213
2024-08-16 00:00:00,7462885,9010155214
2024-08-16 00:00:00,7464691,9010155215
2024-08-16 00:00:00,7464196,9010155216
2024-08-16 00:00:00,7465349,9010155217
2024-08-16 00:00:00,7465417,9010155218
2024-08-16 00:00:00,7463354,9010155219
2024-08-16 00:00:00,7464692,9010155220
2024-08-16 00:00:00,7463601,9010155221
2024-08-16 00:00:00,7465748,9010155222
2024-08-16 00:00:00,7458132,9010155223
2024-08-16 00:00:00,7468684,9010155224
2024-08-16 00:00:00,7468685,9010155225
2024-08-16 00:00:00,7462290,9010155226
2024-08-16 00:00:00,7453987,9010155227
2024-08-16 00:00:00,7456874,9010155228
2024-08-16 00:00:00,7467949,9010155264
2024-08-16 00:00:00,7467951,9010155265
2024-08-16 00:00:00,7467965,9010155266
2024-08-16 00:00:00,7467945,9010155267
2024-08-16 00:00:00,7467952,9010155268
2024-08-16 00:00:00,7467944,9010155269
2024-08-16 00:00:00,7467958,9010155270
2024-08-16 00:00:00,7467950,9010155271
2024-08-16 00:00:00,7467954,9010155272
2024-08-16 00:00:00,7467962,9010155273
2024-08-16 00:00:00,7467947,9010155274
2024-08-16 00:00:00,7467966,9010155275
2024-08-16 00:00:00,7467967,9010155276
2024-08-16 00:00:00,7467963,9010155277
2024-08-16 00:00:00,7463928,9010155297
2024-08-16 00:00:00,7456894,9010155399
2024-08-16 00:00:00,7468241,9010156039
2024-08-15 19:30:00,7453990,9010155095
2024-08-15 14:30:00,7445066,9010154715
2024-08-15 14:30:00,7460505,9010155096
2024-08-15 14:30:00,7453992,9010155098
2024-08-15 12:30:00,7463280,9010155094
2024-08-15 12:30:00,7464867,9010155105
2024-08-15 12:30:00,7464866,9010155106
2024-08-15 12:30:00,7464869,9010155108
2024-08-15 12:30:00,7464973,9010155109
2024-08-15 12:30:00,7464281,9010155110
2024-08-15 12:30:00,7464870,9010155111
2024-08-15 12:30:00,7464977,9010155112
2024-08-15 12:30:00,7464005,9010155113
2024-08-15 12:30:00,7464004,9010155123
2024-08-15 10:30:00,7463282,9010155061
2024-08-15 10:30:00,7460169,9010155103
2024-08-15 08:30:00,7462870,9010154915
2024-08-15 08:30:00,7460163,9010155012
2024-08-15 08:30:00,7463984,9010155048
2024-08-15 00:00:00,7464864,9010155107
2024-08-15 00:00:00,7460110,9010155161
2024-08-15 00:00:00,7457781,9010155163
2024-08-15 00:00:00,7460179,9010155164
2024-08-15 00:00:00,7463086,9010155165
2024-08-15 00:00:00,7463318,9010155166
2024-08-15 00:00:00,7460894,9010155167
2024-08-15 00:00:00,7461043,9010155168
2024-08-15 00:00:00,7459500,9010155169
2024-08-15 00:00:00,7459701,9010155170
2024-08-15 00:00:00,7445337,9010155171
2024-08-15 00:00:00,7458377,9010155172
2024-08-15 00:00:00,7460558,9010155173
2024-08-15 00:00:00,7463059,9010155174
2024-08-15 00:00:00,7465107,9010155175
2024-08-15 00:00:00,7465109,9010155176
2024-08-15 00:00:00,7426390,9010155177
2024-08-15 00:00:00,7461049,9010155178
2024-08-15 00:00:00,7461320,9010155179
2024-08-15 00:00:00,7465102,9010155180
2024-08-15 00:00:00,7462983,9010155181
2024-08-15 00:00:00,7465444,9010155235
2024-08-15 00:00:00,7463220,9010155237
2024-08-15 00:00:00,7465446,9010155238
2024-08-15 00:00:00,7465442,9010155243
2024-08-15 00:00:00,7465456,9010155244
2024-08-15 00:00:00,7465447,9010155245
2024-08-15 00:00:00,7465468,9010155257
2024-08-15 00:00:00,7465449,9010155258
2024-08-15 00:00:00,7465448,9010155259
2024-08-15 00:00:00,7465453,9010155260
2024-08-15 00:00:00,7465470,9010155261
2024-08-15 00:00:00,7465466,9010155262
2024-08-15 00:00:00,7465567,9010155263
2024-08-15 00:00:00,7465637,9010155980
2024-08-14 19:30:00,7449234,9010153693
2024-08-14 19:30:00,7445636,9010155027
2024-08-14 19:30:00,7463653,9010155044
2024-08-14 17:30:00,7445165,9010154524
2024-08-14 14:30:00,7445171,9010154717
2024-08-14 14:30:00,7463162,9010155056
2024-08-14 14:30:00,7460031,9010155057
2024-08-14 14:30:00,7446392,9010155058
2024-08-14 14:30:00,7467878,9010155081
2024-08-14 12:30:00,7451203,9010154722
2024-08-14 12:30:00,7460161,9010155053
2024-08-14 12:30:00,7461130,9010155054
2024-08-14 12:30:00,7446831,9010155055
2024-08-14 12:30:00,7463988,9010155060
2024-08-14 10:30:00,7449241,9010153875
2024-08-14 10:30:00,7460885,9010154937
2024-08-14 10:30:00,7463166,9010154941
2024-08-14 10:30:00,7445784,9010155037
2024-08-14 10:30:00,7460216,9010155046
2024-08-14 08:30:00,7456973,9010154706
2024-08-14 08:30:00,7463873,9010154914
2024-08-14 08:30:00,7418304,9010155043
2024-08-14 08:30:00,7466416,9010155080
2024-08-14 00:00:00,7464507,9010154861
2024-08-14 00:00:00,7466280,9010155089
2024-08-14 00:00:00,7460694,9010155090
2024-08-14 00:00:00,7463319,9010155091
2024-08-14 00:00:00,7466405,9010155117
2024-08-14 00:00:00,7457847,9010155120
2024-08-14 00:00:00,7457471,9010155121
2024-08-14 00:00:00,7464001,9010155122
2024-08-14 00:00:00,7459561,9010155124
2024-08-14 00:00:00,7462118,9010155125
2024-08-14 00:00:00,7446594,9010155126
2024-08-14 00:00:00,7446632,9010155127
2024-08-14 00:00:00,7460248,9010155128
2024-08-14 00:00:00,7460178,9010155130
2024-08-14 00:00:00,7463356,9010155131
2024-08-14 00:00:00,7459562,9010155132
2024-08-14 00:00:00,7465323,9010155134
2024-08-14 00:00:00,7463348,9010155135
2024-08-14 00:00:00,7461391,9010155136
2024-08-14 00:00:00,7465734,9010155137
2024-08-14 00:00:00,7463712,9010155138
2024-08-14 00:00:00,7460700,9010155139
2024-08-14 00:00:00,7464643,9010155142
2024-08-14 00:00:00,7463900,9010155143
2024-08-14 00:00:00,7464623,9010155145
2024-08-14 00:00:00,7464630,9010155146
2024-08-14 00:00:00,7464624,9010155147
2024-08-14 00:00:00,7464614,9010155149
2024-08-14 00:00:00,7464566,9010155150
2024-08-14 00:00:00,7464236,9010155151
2024-08-14 00:00:00,7464234,9010155152
2024-08-14 00:00:00,7463891,9010155153
2024-08-14 00:00:00,7464642,9010155154
2024-08-14 00:00:00,7464641,9010155155
2024-08-14 00:00:00,7463145,9010155156
2024-08-14 00:00:00,7464544,9010155157
2024-08-14 00:00:00,7460698,9010155160
2024-08-14 00:00:00,7459990,9010155162
2024-08-13 22:00:00,7446611,9010155034
2024-08-13 22:00:00,7446744,9010155035
2024-08-13 19:30:00,7449215,9010153716
2024-08-13 19:30:00,7460075,9010155031
2024-08-13 19:30:00,7460162,9010155032
2024-08-13 19:30:00,7446035,9010155033
2024-08-13 17:30:00,7460033,9010155029
2024-08-13 17:30:00,7460159,9010155030
2024-08-13 16:30:00,7458362,9010154957
2024-08-13 14:30:00,7457017,9010154676
2024-08-13 14:30:00,7463346,9010155020
2024-08-13 14:30:00,7431428,9010155025
2024-08-13 14:30:00,7460035,9010155026
2024-08-13 14:30:00,7441559,9010155028
2024-08-13 12:30:00,7447970,9010153973
2024-08-13 12:30:00,7458911,9010154760
2024-08-13 12:30:00,7440527,9010154841
2024-08-13 12:30:00,7446753,9010155017
2024-08-13 12:30:00,7460034,9010155018
2024-08-13 12:30:00,7460160,9010155019
2024-08-13 12:30:00,7445637,9010155082
2024-08-13 10:30:00,7461539,9010154862
2024-08-13 10:30:00,7460168,9010155014
2024-08-13 10:30:00,7460032,9010155015
2024-08-13 10:30:00,7446807,9010155016
2024-08-13 08:30:00,7455600,9010154165
2024-08-13 08:30:00,7455670,9010154166
2024-08-13 08:30:00,7457117,9010154459
2024-08-13 08:30:00,7463088,9010154864
2024-08-13 08:30:00,7462873,9010154913
2024-08-13 08:30:00,7460158,9010155013
2024-08-13 08:30:00,7462281,9010155036
2024-08-13 06:30:00,7455775,9010155101
2024-08-13 00:00:00,7458368,9010155021
2024-08-13 00:00:00,7458372,9010155022
2024-08-13 00:00:00,7461398,9010155041
2024-08-13 00:00:00,7460501,9010155062
2024-08-13 00:00:00,7460673,9010155063
2024-08-13 00:00:00,7460560,9010155064
2024-08-13 00:00:00,7457412,9010155065
2024-08-13 00:00:00,7459811,9010155066
2024-08-13 00:00:00,7458360,9010155067
2024-08-13 00:00:00,7462287,9010155068
2024-08-13 00:00:00,7460240,9010155069
2024-08-13 00:00:00,7458261,9010155070
2024-08-13 00:00:00,7458263,9010155071
2024-08-13 00:00:00,7458369,9010155072
2024-08-13 00:00:00,7463164,9010155073
2024-08-13 00:00:00,7463297,9010155074
2024-08-13 00:00:00,7457963,9010155075
2024-08-13 00:00:00,7463226,9010155076
2024-08-13 00:00:00,7463304,9010155077
2024-08-13 00:00:00,7463678,9010155078
2024-08-13 00:00:00,7458260,9010155079
2024-08-13 00:00:00,7451267,9010155083
2024-08-13 00:00:00,7460048,9010155085
2024-08-13 00:00:00,7461540,9010155086
2024-08-13 00:00:00,7461216,9010155087
2024-08-13 00:00:00,7461545,9010155088
2024-08-13 00:00:00,7463670,9010155100
2024-08-12 22:00:00,7457390,9010154719
2024-08-12 22:00:00,7460227,9010154940
2024-08-12 22:00:00,7445781,9010154969
2024-08-12 19:30:00,7449314,9010153871
2024-08-12 19:30:00,7463352,9010154942
2024-08-12 19:30:00,7458278,9010154965
2024-08-12 19:30:00,7453861,9010154966
2024-08-12 19:30:00,7461274,9010154967
2024-08-12 19:30:00,7458256,9010154968
2024-08-12 17:30:00,7460157,9010154963
2024-08-12 17:30:00,7457746,9010154964
2024-08-12 14:30:00,7445163,9010154866
2024-08-12 14:30:00,7457745,9010154959
2024-08-12 14:30:00,7457747,9010154960
2024-08-12 14:30:00,7446393,9010154961
2024-08-12 14:30:00,7458842,9010154962
2024-08-12 12:30:00,7449323,9010153872
2024-08-12 12:30:00,7457971,9010154939
2024-08-12 12:30:00,7458761,9010154953
2024-08-12 12:30:00,7431429,9010154954
2024-08-12 12:30:00,7430432,9010154955
2024-08-12 12:30:00,7458276,9010154956
2024-08-12 10:30:00,7447831,9010153556
2024-08-12 10:30:00,7447832,9010153557
2024-08-12 10:30:00,7447833,9010153558
2024-08-12 10:30:00,7447834,9010153559
2024-08-12 10:30:00,7447835,9010153560
2024-08-12 10:30:00,7447840,9010153669
2024-08-12 10:30:00,7447841,9010153670
2024-08-12 10:30:00,7447842,9010153671
2024-08-12 10:30:00,7447843,9010153672
2024-08-12 10:30:00,7447844,9010153673
2024-08-12 10:30:00,7458699,9010154935
2024-08-12 10:30:00,7458274,9010154938
2024-08-12 10:30:00,7460036,9010154951
2024-08-12 10:30:00,7458418,9010154952
2024-08-12 08:30:00,7460451,9010154916
2024-08-12 08:30:00,7458838,9010154943
2024-08-12 08:30:00,7460030,9010154944
2024-08-12 08:30:00,7446745,9010154945
2024-08-12 08:30:00,7451023,9010154950
2024-08-12 06:30:00,7457845,9010154707
2024-08-12 06:30:00,7462975,9010154745
2024-08-12 00:00:00,7430365,9010154735
2024-08-12 00:00:00,7460137,9010154750
2024-08-12 00:00:00,7458076,9010154970
2024-08-12 00:00:00,7458284,9010154971
2024-08-12 00:00:00,7456361,9010154972
2024-08-12 00:00:00,7462229,9010154973
2024-08-12 00:00:00,7462230,9010154974
2024-08-12 00:00:00,7462231,9010154975
2024-08-12 00:00:00,7461526,9010154976
2024-08-12 00:00:00,7460697,9010154977
2024-08-12 00:00:00,7463708,9010154978
2024-08-12 00:00:00,7460990,9010154979
2024-08-12 00:00:00,7459556,9010154980
2024-08-12 00:00:00,7463002,9010154981
2024-08-12 00:00:00,7463952,9010154982
2024-08-12 00:00:00,7463311,9010154983
2024-08-12 00:00:00,7463532,9010154984
2024-08-12 00:00:00,7461024,9010154985
2024-08-12 00:00:00,7460043,9010154986
2024-08-12 00:00:00,7460197,9010154987
2024-08-12 00:00:00,7457519,9010154988
2024-08-12 00:00:00,7460893,9010154989
2024-08-12 00:00:00,7463660,9010154990
2024-08-12 00:00:00,7463626,9010154991
2024-08-12 00:00:00,7457229,9010154992
2024-08-12 00:00:00,7458197,9010154993
2024-08-12 00:00:00,7463709,9010154994
2024-08-12 00:00:00,7463711,9010154995
2024-08-12 00:00:00,7459806,9010154996
2024-08-12 00:00:00,7459807,9010154997
2024-08-12 00:00:00,7459808,9010154998
2024-08-12 00:00:00,7464200,9010155007
2024-08-12 00:00:00,7458178,9010155038
2024-08-12 00:00:00,7463715,9010155039
2024-08-12 00:00:00,7460386,9010155040
2024-08-10 14:30:00,7456974,9010154711
2024-08-10 14:30:00,7446941,9010154712
2024-08-10 14:30:00,7457515,9010154910
2024-08-10 14:30:00,7461828,9010154917
2024-08-10 14:30:00,7457533,9010154924
2024-08-10 14:30:00,7460174,9010154925
2024-08-10 12:30:00,7447194,9010154709
2024-08-10 12:30:00,7456970,9010154716
2024-08-10 12:30:00,7446609,9010154857
2024-08-10 12:30:00,7445783,9010154912
2024-08-10 12:30:00,7457967,9010154921
2024-08-10 12:30:00,7459717,9010154922
2024-08-10 10:30:00,7446754,9010154620
2024-08-10 10:30:00,7446829,9010154621
2024-08-10 10:30:00,7456976,9010154708
2024-08-10 10:30:00,7458016,9010154714
2024-08-10 10:30:00,7451259,9010154859
2024-08-10 10:30:00,7446577,9010154911
2024-08-10 10:30:00,7458375,9010154920
2024-08-10 08:30:00,7457394,9010154720
2024-08-10 08:30:00,7458305,9010154918
2024-08-10 08:30:00,7459719,9010154919
2024-08-10 00:00:00,7454022,9010154751
2024-08-09 22:00:00,7447847,9010153696
2024-08-09 22:00:00,7449216,9010153873
2024-08-09 22:00:00,7449223,9010153874
2024-08-09 19:30:00,7449143,9010153789
2024-08-09 19:30:00,7455756,9010154138
2024-08-09 19:30:00,7455746,9010154167
2024-08-09 19:30:00,7456956,9010154705
2024-08-09 19:30:00,7456286,9010154710
2024-08-09 19:30:00,7460380,9010154847
2024-08-09 19:30:00,7456394,9010154855
2024-08-09 14:30:00,7434978,9010153622
2024-08-09 14:30:00,7449152,9010153692
2024-08-09 14:30:00,7459389,9010154511
2024-08-09 14:30:00,7457989,9010154703
2024-08-09 14:30:00,7458797,9010154718
2024-08-09 14:30:00,7462861,9010154725
2024-08-09 14:30:00,7457964,9010154851
2024-08-09 14:30:00,7456395,9010154852
2024-08-09 14:30:00,7389745,9010154853
2024-08-09 12:30:00,7459391,9010154512
2024-08-09 12:30:00,7445063,9010154661
2024-08-09 12:30:00,7453384,9010154662
2024-08-09 12:30:00,7457595,9010154713
2024-08-09 12:30:00,7459709,9010154845
2024-08-09 12:30:00,7456972,9010154850
2024-08-09 12:30:00,7459756,9010154865
2024-08-09 10:30:00,7455738,9010154091
2024-08-09 10:30:00,7438170,9010154541
2024-08-09 10:30:00,7458844,9010154663
2024-08-09 10:30:00,7457764,9010154704
2024-08-09 10:30:00,7457993,9010154762
2024-08-09 10:30:00,7456975,9010154849
2024-08-09 10:30:00,7461106,9010154909
2024-08-09 08:30:00,7450362,9010153954
2024-08-09 08:30:00,7462966,9010154739
2024-08-09 08:30:00,7462972,9010154740
2024-08-09 08:30:00,7462773,9010154741
2024-08-09 08:30:00,7456393,9010154844
2024-08-09 08:30:00,7457965,9010154846
2024-08-09 08:30:00,7462959,9010154858
2024-08-09 06:30:00,7458913,9010154843
2024-08-09 06:30:00,7462859,9010154856
2024-08-09 06:30:00,7462750,9010154863
2024-08-09 06:30:00,7462778,9010154934
2024-08-09 01:30:00,7446811,9010154842
2024-08-09 00:00:00,7460155,9010154867
2024-08-09 00:00:00,7460041,9010154881
2024-08-09 00:00:00,7460239,9010154882
2024-08-09 00:00:00,7460245,9010154883
2024-08-09 00:00:00,7460377,9010154884
2024-08-09 00:00:00,7460378,9010154885
2024-08-09 00:00:00,7460381,9010154886
2024-08-09 00:00:00,7460382,9010154887
2024-08-09 00:00:00,7460391,9010154888
2024-08-09 00:00:00,7459558,9010154889
2024-08-09 00:00:00,7459706,9010154890
2024-08-09 00:00:00,7458109,9010154891
2024-08-09 00:00:00,7460074,9010154892
2024-08-09 00:00:00,7460241,9010154893
2024-08-09 00:00:00,7460379,9010154894
2024-08-09 00:00:00,7451912,9010154895
2024-08-09 00:00:00,7456818,9010154896
2024-08-09 00:00:00,7460154,9010154897
2024-08-09 00:00:00,7463353,9010154898
2024-08-09 00:00:00,7458277,9010154899
2024-08-09 00:00:00,7460389,9010154900
2024-08-09 00:00:00,7461549,9010154901
2024-08-09 00:00:00,7460321,9010154902
2024-08-09 00:00:00,7459498,9010154903
2024-08-09 00:00:00,7461275,9010154904
2024-08-09 00:00:00,7461293,9010154905
2024-08-09 00:00:00,7461388,9010154906
2024-08-09 00:00:00,7460468,9010154907
2024-08-09 00:00:00,7459989,9010154908
2024-08-09 00:00:00,7461292,9010154926
2024-08-09 00:00:00,7462794,9010154928
2024-08-09 00:00:00,7463001,9010154929
2024-08-09 00:00:00,7462797,9010154930
2024-08-09 00:00:00,7462784,9010154931
2024-08-09 00:00:00,7462787,9010154932
2024-08-09 00:00:00,7462795,9010154933
2024-08-09 00:00:00,7462785,9010154999
2024-08-09 00:00:00,7462786,9010155000
2024-08-09 00:00:00,7462987,9010155001
2024-08-09 00:00:00,7462792,9010155002
2024-08-09 00:00:00,7462788,9010155003
2024-08-09 00:00:00,7462999,9010155004
2024-08-09 00:00:00,7463049,9010155005
2024-08-09 00:00:00,7462799,9010155006
2024-08-08 22:00:00,7459543,9010154465
2024-08-08 22:00:00,7459622,9010154466
2024-08-08 19:30:00,7428142,9010154229
2024-08-08 19:30:00,7458272,9010154461
2024-08-08 19:30:00,7462771,9010154742
2024-08-08 19:30:00,7455945,9010155102
2024-08-08 17:30:00,7445167,9010154664
2024-08-08 14:30:00,7459528,9010154510
2024-08-08 14:30:00,7451063,9010154768
2024-08-08 12:30:00,7446017,9010154303
2024-08-08 12:30:00,7462881,9010154743
2024-08-08 12:30:00,7459716,9010154756
2024-08-08 12:30:00,7458841,9010154758
2024-08-08 10:30:00,7444857,9010153435
2024-08-08 10:30:00,7448936,9010154734
2024-08-08 10:30:00,7462974,9010154744
2024-08-08 10:30:00,7458823,9010154749
2024-08-08 10:30:00,7458828,9010154752
2024-08-08 10:30:00,7457190,9010154755
2024-08-08 10:30:00,7457966,9010154759
2024-08-08 08:30:00,7446993,9010154123
2024-08-08 06:30:00,7438472,9010154475
2024-08-08 06:30:00,7438471,9010154476
2024-08-08 06:30:00,7438473,9010154477
2024-08-08 06:30:00,7438470,9010154478
2024-08-08 06:30:00,7457339,9010154568
2024-08-08 06:30:00,7460132,9010154747
2024-08-08 00:00:00,7459499,9010154624
2024-08-08 00:00:00,7457748,9010154723
2024-08-08 00:00:00,7462980,9010154733
2024-08-08 00:00:00,7447575,9010154753
2024-08-08 00:00:00,7447576,9010154754
2024-08-08 00:00:00,7417964,9010154780
2024-08-08 00:00:00,7461067,9010154808
2024-08-08 00:00:00,7404315,9010154818
2024-08-08 00:00:00,7457969,9010154819
2024-08-08 00:00:00,7460469,9010154820
2024-08-08 00:00:00,7453939,9010154821
2024-08-08 00:00:00,7458286,9010154822
2024-08-08 00:00:00,7458357,9010154824
2024-08-08 00:00:00,7463676,9010154825
2024-08-08 00:00:00,7447027,9010154826
2024-08-08 00:00:00,7448215,9010154827
2024-08-08 00:00:00,7458025,9010154828
2024-08-08 00:00:00,7458067,9010154829
2024-08-08 00:00:00,7460630,9010154830
2024-08-08 00:00:00,7460631,9010154831
2024-08-08 00:00:00,7460633,9010154832
2024-08-08 00:00:00,7460335,9010154833
2024-08-08 00:00:00,7445703,9010154834
2024-08-08 00:00:00,7461150,9010154835
2024-08-08 00:00:00,7460632,9010154836
2024-08-08 00:00:00,7447212,9010154837
2024-08-08 00:00:00,7460195,9010154838
2024-08-08 00:00:00,7460308,9010154839
2024-08-08 00:00:00,7447179,9010154840
2024-08-08 00:00:00,7461062,9010154868
2024-08-08 00:00:00,7461065,9010154869
2024-08-08 00:00:00,7461060,9010154870
2024-08-08 00:00:00,7461058,9010154871
2024-08-08 00:00:00,7461073,9010154872
2024-08-08 00:00:00,7461057,9010154873
2024-08-08 00:00:00,7461094,9010154874
2024-08-08 00:00:00,7461081,9010154875
2024-08-08 00:00:00,7461070,9010154876
2024-08-08 00:00:00,7461063,9010154877
2024-08-08 00:00:00,7461076,9010154878
2024-08-08 00:00:00,7461075,9010154879
2024-08-08 00:00:00,7461066,9010154880
2024-08-08 00:00:00,7456981,9010154923
2024-08-08 00:00:00,7461372,9010155296
2024-08-07 22:00:00,7457321,9010154732
2024-08-07 19:30:00,7438475,9010154125
2024-08-07 19:30:00,7438476,9010154126
2024-08-07 19:30:00,7438477,9010154128
2024-08-07 19:30:00,7438481,9010154139
2024-08-07 19:30:00,7438482,9010154140
2024-08-07 19:30:00,7438483,9010154141
2024-08-07 19:30:00,7461290,9010154730
2024-08-07 19:30:00,7460149,9010154731
2024-08-07 17:30:00,7456954,9010154728
2024-08-07 17:30:00,7456955,9010154729
2024-08-07 14:30:00,7453170,9010154666
2024-08-07 14:30:00,7433376,9010154721
2024-08-07 14:30:00,7458812,9010154726
2024-08-07 14:30:00,7458839,9010154727
2024-08-07 00:00:00,7455820,9010154622
2024-08-07 00:00:00,7446608,9010154623
2024-08-07 00:00:00,7456971,9010154724
2024-08-07 00:00:00,7462766,9010154736
2024-08-07 00:00:00,7462769,9010154737
2024-08-07 00:00:00,7462776,9010154738
2024-08-07 00:00:00,7461136,9010154770
2024-08-07 00:00:00,7460858,9010154771
2024-08-07 00:00:00,7461111,9010154772
2024-08-07 00:00:00,7461109,9010154773
2024-08-07 00:00:00,7461138,9010154774
2024-08-07 00:00:00,7461132,9010154775
2024-08-07 00:00:00,7460295,9010154776
2024-08-07 00:00:00,7460852,9010154777
2024-08-07 00:00:00,7460811,9010154789
2024-08-07 00:00:00,7460829,9010154790
2024-08-07 00:00:00,7461122,9010154791
2024-08-07 00:00:00,7461115,9010154792
2024-08-07 00:00:00,7460287,9010154794
2024-08-07 00:00:00,7460285,9010154795
2024-08-07 00:00:00,7459993,9010154796
2024-08-07 00:00:00,7414471,9010154797
2024-08-07 00:00:00,7456930,9010154798
2024-08-07 00:00:00,7460042,9010154799
2024-08-07 00:00:00,7460193,9010154800
2024-08-07 00:00:00,7457517,9010154801
2024-08-07 00:00:00,7460151,9010154802
2024-08-07 00:00:00,7460577,9010154803
2024-08-07 00:00:00,7458289,9010154804
2024-08-07 00:00:00,7458386,9010154805
2024-08-07 00:00:00,7456523,9010154806
2024-08-07 00:00:00,7458055,9010154807
2024-08-07 00:00:00,7458356,9010154809
2024-08-07 00:00:00,7459991,9010154810
2024-08-07 00:00:00,7458280,9010154811
2024-08-07 00:00:00,7458255,9010154812
2024-08-07 00:00:00,7455972,9010154813
2024-08-07 00:00:00,7460507,9010154814
2024-08-07 00:00:00,7460910,9010154815
2024-08-07 00:00:00,7459712,9010154817
2024-08-06 00:00:00,7459459,9010154509
2024-08-06 00:00:00,7459822,9010154665
2024-08-06 00:00:00,7460586,9010154764
2024-08-06 00:00:00,7460313,9010154765
2024-08-06 00:00:00,7434674,9010154766
2024-08-06 00:00:00,7459943,9010154767
2024-08-06 00:00:00,7448452,9010154769
2024-08-06 00:00:00,7460363,9010154778
2024-08-06 00:00:00,7456290,9010154779
2024-08-06 00:00:00,7459888,9010154781
2024-08-06 00:00:00,7449770,9010154782
2024-08-06 00:00:00,7459557,9010154783
2024-08-06 00:00:00,7455866,9010154784
2024-08-06 00:00:00,7457928,9010154785
2024-08-06 00:00:00,7459718,9010154786
2024-08-06 00:00:00,7458350,9010154787
2024-08-06 00:00:00,7456870,9010154788
2024-08-06 00:00:00,7445773,9010154793
2024-08-05 14:30:00,7445062,9010154489
2024-08-05 14:30:00,7457291,9010154606
2024-08-05 14:30:00,7457589,9010154613
2024-08-05 14:30:00,7455780,9010154614
2024-08-05 14:30:00,7453376,9010154615
2024-08-05 14:30:00,7457765,9010154653
2024-08-05 12:30:00,7445067,9010154240
2024-08-05 12:30:00,7445064,9010154490
2024-08-05 12:30:00,7458767,9010154610
2024-08-05 12:30:00,7438278,9010154611
2024-08-05 12:30:00,7442374,9010154612
2024-08-05 12:30:00,7446257,9010154675
2024-08-05 10:30:00,7438276,9010154310
2024-08-05 10:30:00,7446629,9010154607
2024-08-05 10:30:00,7445065,9010154608
