Recv Date,Appt Date and Time,SO #,SO ID,Shipment Nbr,Customer Load ID,Pallets Left to Pull,Cases Left to Pull,UCC Label Name,Ship To,Bill To,PO,Order Status,Nbr Lines,Original Qty(eaches),Original Qty (cs),Allocated Qty(eaches),Allocated Qty (cs),Picked Qty(eaches),Picked Qty (cs),Left to Pick (Cs),SCAC,Ship Via,Pmt Term,Wave ID,Wave Descr,Stop,Trailer ID,Pallet Type
"Oct 11, 2024 5:33:28 PM","Oct 17, 2024 12:00:00 AM",7502144,7641007,9010158633,781531,0,408,P,WAL-MART DC 6040A ASM,WAL-MART STORES,1831007940,DC Allocated,6,"8,160",408,"8,160",408,0,0,408,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,30,,
"Oct 11, 2024 5:33:28 PM","Oct 17, 2024 12:00:00 AM",7502163,7641027,9010158654,781537,0,481,P,WAL-MART DC 6023A ASM,WAL-MART STORES,4832290723,In Packing,19,"3,558",801,"3,558",801,"1,280",320,481,GLBL,GLBL,Prepaid,202112302171,Wave LTL Orders - Plt Cust,11,,
"Oct 11, 2024 5:33:30 PM","Oct 17, 2024 12:00:00 AM",7502164,7641026,9010158633,781529,0,0,P,WAL-MART DC 6010A ASM,WAL-MART STORES,4958988372,Staged,1,540,36,540,36,540,36,0,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,13,,
"Oct 11, 2024 5:33:30 PM","Oct 17, 2024 12:00:00 AM",7502172,7641031,9010158633,781531,0,18,P,WAL-MART DC 6040A ASM,WAL-MART STORES,5674449828,DC Allocated,6,200,18,200,18,0,0,18,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,31,,
"Oct 11, 2024 5:33:30 PM","Oct 17, 2024 12:00:00 AM",7502160,7641022,9010158634,781526,0,0,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,3981056205,Loaded,2,"1,136",284,"1,136",284,"1,136",284,0,GLBL,GLBL,Prepaid,202112301955,Wave LTL Orders - Plt Cust,17,695,
"Oct 11, 2024 5:33:31 PM","Oct 17, 2024 12:00:00 AM",7502276,7640993,9010158634,781526,0,0,P,WAL-MART DC 6024R REGULAR,WAL-MART STORES,1528947057,Loaded,1,560,140,560,140,560,140,0,GLBL,GLBL,Prepaid,202112301955,Wave LTL Orders - Plt Cust,2,695,
"Oct 11, 2024 5:33:31 PM","Oct 17, 2024 12:00:00 AM",7502270,7640987,9010158634,781526,0,0,P,WAL-MART DC 6024A ASM,WAL-MART STORES,1032291912,Loaded,1,420,35,420,35,420,35,0,GLBL,GLBL,Prepaid,202112301955,Wave LTL Orders - Plt Cust,18,695,
"Oct 11, 2024 5:33:31 PM","Oct 17, 2024 12:00:00 AM",7502173,7641032,9010158638,781538,0,98,P,WAL-MART DC 6080A ASM,WAL-MART STORES,5831295768,DC Allocated,9,406,98,406,98,0,0,98,GLBL,GLBL,Prepaid,202112301907,Wave LTL Orders - Plt Cust,8,,
"Oct 11, 2024 5:33:32 PM","Oct 17, 2024 12:00:00 AM",7502177,7641036,9010158633,781531,0,78,P,WAL-MART DC 6040A ASM,WAL-MART STORES,6616067313,DC Allocated,1,"1,170",78,"1,170",78,0,0,78,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,29,,
"Oct 11, 2024 5:33:34 PM","Oct 17, 2024 12:00:00 AM",7502170,7641037,9010158654,781537,0,328,P,WAL-MART DC 6023A ASM,WAL-MART STORES,5380896628,DC Allocated,116,"5,764",328,"5,764",328,0,0,328,GLBL,GLBL,Prepaid,202112301931,Wave LTL Orders - Plt Cust,14,,
"Oct 11, 2024 5:33:36 PM","Oct 17, 2024 12:00:00 AM",7502290,7641105,9010158643,781536,0,76,P,WAL-MART DC 7034A ASM,WAL-MART STORES,2982020463,DC Allocated,1,"1,140",76,"1,140",76,0,0,76,GLBL,GLBL,Prepaid,202112301919,Wave LTL Orders - Plt Cust,9,,
"Oct 11, 2024 5:33:36 PM","Oct 17, 2024 12:00:00 AM",7502176,7641035,9010158668,781533,0,113,P,WAL-MART DC 7045A ASM,WAL-MART STORES,6234579864,DC Allocated,9,444,113,444,113,0,0,113,GLBL,GLBL,Prepaid,202112301993,Wave LTL Orders - Plt Cust,20,,
"Oct 11, 2024 5:33:37 PM","Oct 17, 2024 12:00:00 AM",7502281,7640998,9010158643,781536,0,435,P,WAL-MART DC 7034A ASM,WAL-MART STORES,1831555220,In Packing,15,"5,445","1,050","5,445","1,050","2,398",615,435,GLBL,GLBL,Prepaid,202112301919,Wave LTL Orders - Plt Cust,10,,
"Oct 11, 2024 5:33:37 PM","Oct 17, 2024 12:00:00 AM",7502273,7640992,9010158654,781537,0,66,P,WAL-MART DC 6023A ASM,WAL-MART STORES,1230158421,DC Allocated,8,282,66,282,66,0,0,66,GLBL,GLBL,Prepaid,202112301931,Wave LTL Orders - Plt Cust,19,,
"Oct 11, 2024 5:33:38 PM","Oct 17, 2024 12:00:00 AM",7502292,7641108,9010158633,781529,0,40,P,WAL-MART DC 6010A ASM,WAL-MART STORES,3229988857,DC Allocated,4,140,40,140,40,0,0,40,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,14,,
"Oct 11, 2024 5:33:38 PM","Oct 17, 2024 12:00:00 AM",7502291,7641107,9010158634,781526,0,0,P,WAL-MART DC 6024A ASM,WAL-MART STORES,3130409965,Loaded,6,"5,140",257,"5,140",257,"5,140",257,0,GLBL,GLBL,Prepaid,202112301955,Wave LTL Orders - Plt Cust,5,695,
"Oct 11, 2024 5:33:39 PM","Oct 17, 2024 12:00:00 AM",7502293,7641109,9010158588,781529,0,0,P,WAL-MART DC 6010R REGULAR,WAL-MART STORES,3231961670,Loaded,1,120,60,120,60,120,60,0,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,6,668,
"Oct 11, 2024 5:33:39 PM","Oct 17, 2024 12:00:00 AM",7502297,7641113,9010158634,781526,0,0,P,WAL-MART DC 6024A ASM,WAL-MART STORES,3381394896,Loaded,4,183,52,183,52,183,52,0,GLBL,GLBL,Prepaid,202112301955,Wave LTL Orders - Plt Cust,13,695,
"Oct 11, 2024 5:33:40 PM","Oct 17, 2024 12:00:00 AM",7502302,7641205,9010158588,781529,0,0,P,WAL-MART DC 6010R REGULAR,WAL-MART STORES,3681501640,Loaded,2,888,87,888,87,888,87,0,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,11,668,
"Oct 11, 2024 5:33:40 PM","Oct 17, 2024 12:00:00 AM",7502309,7641213,9010158643,781536,0,21,P,WAL-MART DC 7034A ASM,WAL-MART STORES,4424369862,DC Allocated,4,252,21,252,21,0,0,21,GLBL,GLBL,Prepaid,202112301919,Wave LTL Orders - Plt Cust,16,,
"Oct 11, 2024 5:33:40 PM","Oct 17, 2024 12:00:00 AM",7502322,7641380,9010158648,781530,0,23,P,WAL-MART DC 7038A ASM,WAL-MART STORES,7482222508,DC Allocated,1,276,23,276,23,0,0,23,GLBL,GLBL,Prepaid,202112301923,Wave LTL Orders - Plt Cust,18,,
"Oct 11, 2024 5:33:40 PM","Oct 17, 2024 12:00:00 AM",7502325,7641384,9010158650,781535,0,0,P,WAL-MART DC 6070R REGULAR,WAL-MART STORES,8230527687,Staged,2,"2,272",568,"2,272",568,"2,272",568,0,GLBL,GLBL,Prepaid,202112301927,Wave LTL Orders - Plt Cust,13,,
"Oct 11, 2024 5:33:40 PM","Oct 17, 2024 12:00:00 AM",7502312,7641216,9010158668,781533,0,84,P,WAL-MART DC 7045A ASM,WAL-MART STORES,4808988892,DC Allocated,1,"1,260",84,"1,260",84,0,0,84,GLBL,GLBL,Prepaid,202112301993,Wave LTL Orders - Plt Cust,18,,
"Oct 11, 2024 5:33:43 PM","Oct 17, 2024 12:00:00 AM",7502303,7641210,9010158648,781530,0,527,P,WAL-MART DC 7038A ASM,WAL-MART STORES,3930248471,DC Allocated,128,"9,417",527,"9,417",527,0,0,527,GLBL,GLBL,Prepaid,202112301923,Wave LTL Orders - Plt Cust,19,,
"Oct 11, 2024 5:33:44 PM","Oct 17, 2024 12:00:00 AM",7502310,7641214,9010158648,781530,0,0,P,WAL-MART DC 7038R REGULAR,WAL-MART STORES,4431246578,Staged,2,"1,712",428,"1,712",428,"1,712",428,0,GLBL,GLBL,Prepaid,202112301923,Wave LTL Orders - Plt Cust,12,,
"Oct 11, 2024 5:33:45 PM","Oct 17, 2024 12:00:00 AM",7502338,7642353,9010158588,781531,0,0,P,WAL-MART DC 6040R REGULAR,WAL-MART STORES,9379854216,Loaded,2,"1,128",147,"1,128",147,"1,128",147,0,GLBL,GLBL,Prepaid,202112301883,Wave LTL Orders - Plt Cust,9,668,
"Oct 11, 2024 5:33:45 PM","Oct 17, 2024 12:00:00 AM",7502342,7642355,9010158632,781539,0,0,P,WAL-MART DC 6027A ASM,WAL-MART STORES,9782460142,Staged,1,324,27,324,27,324,27,0,GLBL,GLBL,Prepaid,202112301879,Wave LTL Orders - Plt Cust,5,,
"Oct 11, 2024 5:33:45 PM","Oct 17, 2024 12:00:00 AM",7502409,7641126,9010158648,781530,0,0,P,WAL-MART DC 7038R REGULAR,WAL-MART STORES,4431246574,Staged,1,240,120,240,120,240,120,0,GLBL,GLBL,Prepaid,202112301923,Wave LTL Orders - Plt Cust,4,,
"Oct 11, 2024 5:33:46 PM","Oct 17, 2024 12:00:00 AM",7502337,7642357,9010158632,781539,0,0,P,WAL-MART DC 6027A ASM,WAL-MART STORES,9230409945,In Packing,21,"5,193","1,040","5,193","1,040","5,081","1,012",28,GLBL,GLBL,Prepaid,202112302173,Wave LTL Orders - Plt Cust,16,,
"Oct 11, 2024 5:33:46 PM","Oct 17, 2024 12:00:00 AM",7502406,7641123,9010158648,781530,0,271,P,WAL-MART DC 7038A ASM,WAL-MART STORES,4281346687,DC Allocated,6,"5,420",271,"5,420",271,0,0,271,GLBL,GLBL,Prepaid,202112301923,Wave LTL Orders - Plt Cust,13,,
"Oct 11, 2024 5:33:47 PM","Oct 17, 2024 12:00:00 AM",7502336,7642352,9010158632,781539,0,0,P,WAL-MART DC 6027A ASM,WAL-MART STORES,9136274545,Staged,4,354,103,354,103,354,103,0,GLBL,GLBL,Prepaid,202112301879,Wave LTL Orders - Plt Cust,2,,
"Oct 11, 2024 5:33:47 PM","Oct 17, 2024 12:00:00 AM",7502362,7642596,9010158648,781530,0,64,P,WAL-MART DC 7038G GENERAL,WAL-MART STORES,7182221038,DC Allocated,1,128,64,128,64,0,0,64,GLBL,GLBL,Prepaid,202112302165,Wave LTL Orders - Plt Cust,10,,
"Oct 11, 2024 5:33:47 PM","Oct 17, 2024 12:00:00 AM",7502404,7641121,9010158668,781533,0,19,P,WAL-MART DC 7045A ASM,WAL-MART STORES,4274699518,DC Allocated,5,248,19,248,19,0,0,19,GLBL,GLBL,Prepaid,202112301993,Wave LTL Orders - Plt Cust,14,,
